order	132.20338983050848	total = 195	deleted = 195	frequency deleted = 100.0
green	131.8992084113844	total = 214	deleted = 204	frequency deleted = 95.32710280373831
genetic	131.75446234218546	total = 195	deleted = 194	frequency deleted = 99.48717948717949
size	131.740614334471	total = 193	deleted = 193	frequency deleted = 100.0
shelter	131.740614334471	total = 193	deleted = 193	frequency deleted = 100.0
hearing	131.740614334471	total = 193	deleted = 193	frequency deleted = 100.0
presence	131.5068493150685	total = 192	deleted = 192	frequency deleted = 100.0
caused	131.0344827586207	total = 190	deleted = 190	frequency deleted = 100.0
past	130.79584775086505	total = 189	deleted = 189	frequency deleted = 100.0
function	130.79584775086505	total = 189	deleted = 189	frequency deleted = 100.0
aid	130.79584775086505	total = 189	deleted = 189	frequency deleted = 100.0
cold	130.60289273951022	total = 192	deleted = 190	frequency deleted = 98.95833333333334
elements	130.34243685919188	total = 189	deleted = 188	frequency deleted = 99.47089947089947
removing	130.16455964404267	total = 194	deleted = 190	frequency deleted = 97.9381443298969
hot	130.06993006993008	total = 186	deleted = 186	frequency deleted = 100.0
solution	130.06993006993008	total = 186	deleted = 186	frequency deleted = 100.0
statements	129.8586869271407	total = 187	deleted = 186	frequency deleted = 99.46524064171123
sunlight	129.82456140350877	total = 185	deleted = 185	frequency deleted = 100.0
visible	129.82456140350877	total = 185	deleted = 185	frequency deleted = 100.0
there	129.57746478873239	total = 184	deleted = 184	frequency deleted = 100.0
known	129.57746478873239	total = 184	deleted = 184	frequency deleted = 100.0
uses	129.57746478873239	total = 184	deleted = 184	frequency deleted = 100.0
lava	129.32862190812722	total = 183	deleted = 183	frequency deleted = 100.0
harm	129.27241962774957	total = 200	deleted = 191	frequency deleted = 95.5
occurs	129.26946601608137	total = 198	deleted = 190	frequency deleted = 95.95959595959596
absorbs	129.1094890510949	total = 220	deleted = 201	frequency deleted = 91.36363636363637
Both	129.07801418439718	total = 182	deleted = 182	frequency deleted = 100.0
material	128.91004283674442	total = 185	deleted = 183	frequency deleted = 98.91891891891892
chromosomes	128.87074619358086	total = 183	deleted = 182	frequency deleted = 99.4535519125683
atoms	128.57142857142858	total = 180	deleted = 180	frequency deleted = 100.0
similar	127.98853320592453	total = 185	deleted = 181	frequency deleted = 97.83783783783784
release	127.88702652764947	total = 204	deleted = 190	frequency deleted = 93.13725490196079
some	127.85717314787328	total = 268	deleted = 225	frequency deleted = 83.95522388059702
three	127.85457755663006	total = 179	deleted = 178	frequency deleted = 99.4413407821229
dissolve	127.79783393501805	total = 177	deleted = 177	frequency deleted = 100.0
today	127.27272727272727	total = 175	deleted = 175	frequency deleted = 100.0
multicellular	127.27272727272727	total = 175	deleted = 175	frequency deleted = 100.0
chain	127.18562874251498	total = 180	deleted = 177	frequency deleted = 98.33333333333333
parts	127.00729927007299	total = 174	deleted = 174	frequency deleted = 100.0
events	126.47058823529412	total = 172	deleted = 172	frequency deleted = 100.0
his	126.40673127488544	total = 188	deleted = 179	frequency deleted = 95.2127659574468
information	125.92592592592592	total = 170	deleted = 170	frequency deleted = 100.0
They	125.92592592592592	total = 170	deleted = 170	frequency deleted = 100.0
both	125.91552764437877	total = 415	deleted = 308	frequency deleted = 74.21686746987952
soil	125.65055762081785	total = 169	deleted = 169	frequency deleted = 100.0
containing	125.65055762081785	total = 169	deleted = 169	frequency deleted = 100.0
glass	125.65055762081785	total = 169	deleted = 169	frequency deleted = 100.0
way	125.45851528384281	total = 170	deleted = 169	frequency deleted = 99.41176470588235
area	125.3731343283582	total = 168	deleted = 168	frequency deleted = 100.0
eat	125.3382769715954	total = 173	deleted = 170	frequency deleted = 98.26589595375722
animal	125.29976019184652	total = 250	deleted = 209	frequency deleted = 83.6
addition	125.09363295880149	total = 167	deleted = 167	frequency deleted = 100.0
materials	124.81203007518798	total = 166	deleted = 166	frequency deleted = 100.0
increases	124.6240643754636	total = 167	deleted = 166	frequency deleted = 99.40119760479041
combine	124.6240643754636	total = 167	deleted = 166	frequency deleted = 99.40119760479041
place	124.24242424242425	total = 164	deleted = 164	frequency deleted = 100.0
primarily	124.18095881161376	total = 395	deleted = 291	frequency deleted = 73.67088607594937
fan	124.15238009416748	total = 167	deleted = 165	frequency deleted = 98.80239520958084
cause	124.04395604395606	total = 170	deleted = 166	frequency deleted = 97.6470588235294
There	123.66412213740458	total = 162	deleted = 162	frequency deleted = 100.0
back	123.4947798100322	total = 184	deleted = 171	frequency deleted = 92.93478260869566
winter	123.37164750957854	total = 161	deleted = 161	frequency deleted = 100.0
moving	123.19100699036464	total = 162	deleted = 161	frequency deleted = 99.38271604938271
above	123.07692307692308	total = 160	deleted = 160	frequency deleted = 100.0
due	123.07692307692308	total = 160	deleted = 160	frequency deleted = 100.0
based	122.89783163569571	total = 161	deleted = 160	frequency deleted = 99.37888198757764
An	122.77992277992279	total = 159	deleted = 159	frequency deleted = 100.0
room	122.77992277992279	total = 159	deleted = 159	frequency deleted = 100.0
placed	122.48062015503876	total = 158	deleted = 158	frequency deleted = 100.0
property	122.21173431367679	total = 246	deleted = 200	frequency deleted = 81.30081300813008
depends	121.70107228827777	total = 194	deleted = 172	frequency deleted = 88.65979381443299
planets	121.6695652173913	total = 165	deleted = 159	frequency deleted = 96.36363636363636
closer	121.29609295454091	total = 183	deleted = 166	frequency deleted = 90.7103825136612
formed	121.25984251968504	total = 154	deleted = 154	frequency deleted = 100.0
battery	121.22344267603178	total = 157	deleted = 155	frequency deleted = 98.72611464968153
circulatory	121.16504854368932	total = 160	deleted = 156	frequency deleted = 97.5
through	121.06577170220604	total = 408	deleted = 290	frequency deleted = 71.07843137254902
squirrels	120.94861660079052	total = 153	deleted = 153	frequency deleted = 100.0
nucleus	120.78121796186181	total = 154	deleted = 153	frequency deleted = 99.35064935064936
or	120.668402097177	total = 1437	deleted = 905	frequency deleted = 62.978427279053584
near	120.63492063492063	total = 152	deleted = 152	frequency deleted = 100.0
liquid	120.43505528743763	total = 513	deleted = 350	frequency deleted = 68.2261208576998
bury	120.3187250996016	total = 151	deleted = 151	frequency deleted = 100.0
covered	120.0	total = 150	deleted = 150	frequency deleted = 100.0
live	119.51871657754012	total = 150	deleted = 149	frequency deleted = 99.33333333333333
cylinder	119.4347101740679	total = 189	deleted = 165	frequency deleted = 87.3015873015873
next	119.35483870967742	total = 148	deleted = 148	frequency deleted = 100.0
away	119.35483870967742	total = 148	deleted = 148	frequency deleted = 100.0
ocean	119.28122633593254	total = 181	deleted = 161	frequency deleted = 88.95027624309392
laboratory	119.02834008097166	total = 147	deleted = 147	frequency deleted = 100.0
variety	118.36734693877551	total = 145	deleted = 145	frequency deleted = 100.0
under	118.36734693877551	total = 145	deleted = 145	frequency deleted = 100.0
selection	118.0327868852459	total = 144	deleted = 144	frequency deleted = 100.0
inside	118.0327868852459	total = 144	deleted = 144	frequency deleted = 100.0
mixture	118.0327868852459	total = 144	deleted = 144	frequency deleted = 100.0
AgNO3	118.0327868852459	total = 144	deleted = 144	frequency deleted = 100.0
provide	117.6954732510288	total = 143	deleted = 143	frequency deleted = 100.0
snow	117.6954732510288	total = 143	deleted = 143	frequency deleted = 100.0
full	117.54766525859117	total = 144	deleted = 143	frequency deleted = 99.30555555555556
reactions	117.35537190082644	total = 142	deleted = 142	frequency deleted = 100.0
window	117.35537190082644	total = 142	deleted = 142	frequency deleted = 100.0
CuO	117.35537190082644	total = 142	deleted = 142	frequency deleted = 100.0
million	117.17098379209466	total = 177	deleted = 155	frequency deleted = 87.57062146892656
ecosystem	117.01244813278008	total = 141	deleted = 141	frequency deleted = 100.0
responsible	116.46042458832196	total = 333	deleted = 235	frequency deleted = 70.57057057057057
person	115.84915923050477	total = 409	deleted = 276	frequency deleted = 67.48166259168704
see	115.68862275449102	total = 140	deleted = 138	frequency deleted = 98.57142857142858
indicate	115.61181434599156	total = 137	deleted = 137	frequency deleted = 100.0
main	115.58875565166107	total = 147	deleted = 140	frequency deleted = 95.23809523809523
where	115.2542372881356	total = 136	deleted = 136	frequency deleted = 100.0
Mountains	115.2542372881356	total = 136	deleted = 136	frequency deleted = 100.0
heavy	115.2542372881356	total = 136	deleted = 136	frequency deleted = 100.0
continually	114.8936170212766	total = 135	deleted = 135	frequency deleted = 100.0
those	114.52991452991454	total = 134	deleted = 134	frequency deleted = 100.0
Lake	114.52991452991454	total = 134	deleted = 134	frequency deleted = 100.0
shown	114.49115044247787	total = 138	deleted = 135	frequency deleted = 97.82608695652173
overcome	114.3940291434664	total = 142	deleted = 136	frequency deleted = 95.77464788732394
sending	114.03890453033019	total = 134	deleted = 133	frequency deleted = 99.25373134328358
exert	113.99334237455308	total = 138	deleted = 134	frequency deleted = 97.10144927536231
sediments	113.79310344827586	total = 132	deleted = 132	frequency deleted = 100.0
Superior	113.79310344827586	total = 132	deleted = 132	frequency deleted = 100.0
carpeted	113.79310344827586	total = 132	deleted = 132	frequency deleted = 100.0
notebook	113.79310344827586	total = 132	deleted = 132	frequency deleted = 100.0
piece	113.41991341991341	total = 131	deleted = 131	frequency deleted = 100.0
carried	113.41991341991341	total = 131	deleted = 131	frequency deleted = 100.0
reason	113.04347826086956	total = 130	deleted = 130	frequency deleted = 100.0
leaf	113.04347826086956	total = 130	deleted = 130	frequency deleted = 100.0
density	112.91300877893056	total = 135	deleted = 131	frequency deleted = 97.03703703703704
cellular	112.85547979378013	total = 234	deleted = 174	frequency deleted = 74.35897435897436
travel	112.80567972653168	total = 132	deleted = 130	frequency deleted = 98.48484848484848
parents	112.67880999706736	total = 133	deleted = 130	frequency deleted = 97.74436090225564
surface	112.57618807840687	total = 1099	deleted = 652	frequency deleted = 59.32666060054596
always	112.17010291769981	total = 129	deleted = 128	frequency deleted = 99.2248062015504
