genes	76.41509433962264	total = 106	deleted = 81
nonliving	100.0	total = 81	deleted = 81
classify	100.0	total = 81	deleted = 81
seed	64.28571428571429	total = 126	deleted = 81
mining	66.39344262295081	total = 122	deleted = 81
quality	100.0	total = 80	deleted = 80
transport	88.88888888888889	total = 90	deleted = 80
he	100.0	total = 80	deleted = 80
deposited	87.91208791208791	total = 91	deleted = 80
biological	97.53086419753086	total = 81	deleted = 79
refers	95.18072289156626	total = 83	deleted = 79
generation	94.04761904761905	total = 84	deleted = 79
study	100.0	total = 79	deleted = 79
minerals	100.0	total = 79	deleted = 79
location	100.0	total = 79	deleted = 79
total	43.888888888888886	total = 180	deleted = 79
image	100.0	total = 79	deleted = 79
positive	96.34146341463415	total = 82	deleted = 79
cut	100.0	total = 79	deleted = 79
characteristic	100.0	total = 78	deleted = 78
look	58.2089552238806	total = 134	deleted = 78
allow	100.0	total = 78	deleted = 78
break	100.0	total = 78	deleted = 78
conditions	100.0	total = 78	deleted = 78
been	96.29629629629629	total = 81	deleted = 78
atom	100.0	total = 78	deleted = 78
hardened	100.0	total = 78	deleted = 78
Air	100.0	total = 78	deleted = 78
temperatures	100.0	total = 77	deleted = 77
compounds	97.46835443037975	total = 79	deleted = 77
community	100.0	total = 77	deleted = 77
draw	100.0	total = 77	deleted = 77
reproduces	82.79569892473118	total = 93	deleted = 77
happen	100.0	total = 77	deleted = 77
atmospheric	100.0	total = 77	deleted = 77
load	100.0	total = 77	deleted = 77
cube	100.0	total = 76	deleted = 76
silver	98.7012987012987	total = 77	deleted = 76
landslides	100.0	total = 76	deleted = 76
store	41.53005464480874	total = 183	deleted = 76
examples	100.0	total = 75	deleted = 75
die	100.0	total = 75	deleted = 75
universe	100.0	total = 75	deleted = 75
chemically	100.0	total = 75	deleted = 75
nitrate	98.68421052631578	total = 76	deleted = 75
including	91.35802469135803	total = 81	deleted = 74
shrubs	100.0	total = 74	deleted = 74
determine	32.88888888888889	total = 225	deleted = 74
put	100.0	total = 74	deleted = 74
stage	100.0	total = 74	deleted = 74
warmer	61.66666666666667	total = 120	deleted = 74
differences	77.89473684210526	total = 95	deleted = 74
weight	74.74747474747475	total = 99	deleted = 74
growing	93.67088607594937	total = 79	deleted = 74
reacts	49.664429530201346	total = 149	deleted = 74
Atmospheric	100.0	total = 73	deleted = 73
bright	100.0	total = 73	deleted = 73
know	100.0	total = 72	deleted = 72
along	100.0	total = 72	deleted = 72
Oceanic	100.0	total = 72	deleted = 72
lead	95.94594594594594	total = 74	deleted = 71
develop	97.26027397260275	total = 73	deleted = 71
contain	72.44897959183673	total = 98	deleted = 71
find	100.0	total = 71	deleted = 71
